step,loss,entropy,neurons,activation_ancestry,entropy_alignment,phase_alignment,bifractal_consistency,attractor_density
0,0.5185237526893616,0.04869472235441208,8,,,,,
1,0.49684566259384155,0.040802616626024246,8,,,,,
2,0.4756919741630554,0.0538841187953949,8,,,,,
3,0.45453253388404846,0.07564326375722885,8,,,,,
4,0.43539664149284363,0.09985612332820892,8,,,,,
5,0.4211670756340027,0.12420619279146194,8,,,,,
6,0.4146042764186859,0.14782381057739258,8,,,,,
7,0.4153140187263489,0.17085687816143036,8,,,,,
8,0.41647621989250183,0.1927095651626587,8,,,,,
9,0.41196945309638977,0.21141275763511658,8,,,,,
10,0.402831494808197,0.22714029252529144,8,0.9913228750228882,0.0,0.9344820380210876,238.7045440673828,9.9871244430542
11,0.3933528661727905,0.2410961240530014,8,,,,,
12,0.3866489827632904,0.25434446334838867,8,,,,,
13,0.3829715847969055,0.2675424814224243,8,,,,,
14,0.38029196858406067,0.28088095784187317,8,,,,,
15,0.3763873279094696,0.2943294942378998,8,,,,,
16,0.37041664123535156,0.30774733424186707,8,,,,,
17,0.3627316653728485,0.3211662471294403,8,,,,,
18,0.3540951609611511,0.3347863554954529,8,,,,,
19,0.3452880084514618,0.3488454520702362,8,,,,,
20,0.33661964535713196,0.3634909689426422,8,0.9978579878807068,0.0,0.9691187143325806,295.2265625,12.590600967407227
21,0.32785987854003906,0.3786448538303375,8,,,,,
22,0.31851375102996826,0.39409172534942627,8,,,,,
23,0.3081555664539337,0.40968677401542664,8,,,,,
24,0.2967572510242462,0.42540088295936584,8,,,,,
25,0.2847433388233185,0.4413796365261078,8,,,,,
26,0.2727104723453522,0.45771148800849915,8,,,,,
27,0.26091960072517395,0.47435006499290466,8,,,,,
28,0.2489999383687973,0.4912157356739044,8,,,,,
29,0.23645427823066711,0.5083460807800293,8,,,,,
30,0.2232346385717392,0.525924801826477,8,0.9995645880699158,0.0,0.9644290208816528,393.0005798339844,16.597795486450195
31,0.2098189890384674,0.5441829562187195,8,,,,,
32,0.1966317594051361,0.5632718205451965,8,,,,,
33,0.1835814267396927,0.5830305218696594,8,,,,,
34,0.17031064629554749,0.6032120585441589,8,,,,,
35,0.15675903856754303,0.6235294938087463,8,,,,,
36,0.1434084177017212,0.6438844203948975,8,,,,,
37,0.1307639479637146,0.664277970790863,8,,,,,
38,0.11867233365774155,0.684735119342804,8,,,,,
39,0.10663270950317383,0.7052959203720093,8,,,,,
40,0.09472101926803589,0.7261222004890442,8,0.9999306201934814,0.0,0.9568236470222473,512.5400390625,21.64093017578125
41,0.08391128480434418,0.7471307516098022,8,,,,,
42,0.07430954277515411,0.7679433226585388,8,,,,,
43,0.06515245884656906,0.7881050109863281,8,,,,,
44,0.056760020554065704,0.8075054883956909,8,,,,,
45,0.04978235065937042,0.8262757658958435,8,,,,,
46,0.04362063482403755,0.8444255590438843,8,,,,,
47,0.037955306470394135,0.861878514289856,8,,,,,
48,0.033534757792949677,0.8784595131874084,8,,,,,
49,0.029960693791508675,0.8937675952911377,8,,,,,
50,0.026646688580513,0.9075962901115417,8,0.9996286034584045,0.0,0.9846858382225037,652.8577270507812,26.812606811523438
51,0.024223346263170242,0.9201254844665527,8,,,,,
52,0.02231072634458542,0.9315573573112488,8,,,,,
53,0.020494136959314346,0.9418813586235046,8,,,,,
54,0.01932854950428009,0.950897216796875,8,,,,,
55,0.018240461125969887,0.9583823680877686,8,,,,,
56,0.01740041933953762,0.9644896388053894,8,,,,,
57,0.01706463284790516,0.9696885943412781,8,,,,,
58,0.01676674373447895,0.9742655754089355,8,,,,,
59,0.0170693751424551,0.9782533049583435,8,,,,,
60,0.017354408279061317,0.9816336631774902,8,0.9996466636657715,0.0,1.0495647192001343,775.5064086914062,30.497737884521484
61,0.017950523644685745,0.9847819209098816,8,,,,,
62,0.018540797755122185,0.9880979061126709,8,,,,,
63,0.019040318205952644,0.9915730357170105,8,,,,,
64,0.019387438893318176,0.9950537085533142,8,,,,,
65,0.019426578655838966,0.998489499092102,8,,,,,
66,0.01933184452354908,1.0020394325256348,8,,,,,
67,0.018988875672221184,1.005703330039978,8,,,,,
68,0.018708486109972,1.0090961456298828,8,,,,,
69,0.018324410542845726,1.0119571685791016,8,,,,,
70,0.01804456301033497,1.014493703842163,8,0.9998930096626282,0.0,1.0634011030197144,840.07177734375,32.511016845703125
71,0.017711853608489037,1.0166969299316406,8,,,,,
72,0.017415156587958336,1.0181998014450073,8,,,,,
73,0.017037326470017433,1.018882155418396,8,,,,,
74,0.016698988154530525,1.0189495086669922,8,,,,,
75,0.016270458698272705,1.0184873342514038,8,,,,,
76,0.01585431396961212,1.0173476934432983,8,,,,,
77,0.015416722744703293,1.0155656337738037,8,,,,,
78,0.014984171837568283,1.0135610103607178,8,,,,,
79,0.01457715779542923,1.0114778280258179,8,,,,,
80,0.014225935563445091,1.0092482566833496,8,0.9999750256538391,0.0,1.0598233938217163,864.2156372070312,33.34763717651367
81,0.013960829004645348,1.0070538520812988,8,,,,,
82,0.013718008063733578,1.0052082538604736,8,,,,,
83,0.013534055091440678,1.0037603378295898,8,,,,,
84,0.013344114646315575,1.0026309490203857,8,,,,,
85,0.013199515640735626,1.001916527748108,8,,,,,
86,0.013043778017163277,1.0017545223236084,8,,,,,
87,0.012926041148602962,1.0019789934158325,8,,,,,
88,0.01279960386455059,1.0024398565292358,8,,,,,
89,0.012700916267931461,1.00325345993042,8,,,,,
90,0.012618993408977985,1.0044188499450684,8,0.9999485611915588,0.0,1.052506446838379,884.6546020507812,33.8109245300293
91,0.012561253271996975,1.0057052373886108,8,,,,,
92,0.012524665333330631,1.007045865058899,8,,,,,
93,0.01249968446791172,1.0085532665252686,8,,,,,
94,0.01248137466609478,1.0101368427276611,8,,,,,
95,0.012446905486285686,1.0116143226623535,8,,,,,
96,0.012411287054419518,1.013036847114563,8,,,,,
97,0.012355782091617584,1.0144648551940918,8,,,,,
98,0.012290685437619686,1.0157557725906372,8,,,,,
99,0.012209126725792885,1.0168967247009277,8,,,,,
100,0.01211612205952406,1.0180716514587402,8,0.9999836683273315,0.0,1.0518399477005005,907.1949462890625,34.54434585571289
101,0.012021351605653763,1.0192725658416748,8,,,,,
102,0.01192097645252943,1.0204163789749146,8,,,,,
103,0.011824891902506351,1.021651029586792,8,,,,,
104,0.011730769649147987,1.0230722427368164,8,,,,,
105,0.011638089083135128,1.0245387554168701,8,,,,,
106,0.011552688665688038,1.026090383529663,8,,,,,
107,0.011471109464764595,1.02780020236969,8,,,,,
108,0.011393631808459759,1.0295215845108032,8,,,,,
109,0.01132312323898077,1.0312449932098389,8,,,,,
110,0.011256450787186623,1.0330605506896973,8,0.9999444484710693,0.0,1.0635714530944824,932.3427734375,35.3170280456543
111,0.011197017505764961,1.034842848777771,8,,,,,
112,0.011144939810037613,1.0365512371063232,8,,,,,
113,0.011095109395682812,1.0382745265960693,8,,,,,
114,0.011047103442251682,1.039879560470581,8,,,,,
115,0.011000956408679485,1.041369915008545,8,,,,,
116,0.010954417288303375,1.0428028106689453,8,,,,,
117,0.010906846262514591,1.0440553426742554,8,,,,,
118,0.01085952203720808,1.0452386140823364,8,,,,,
119,0.010812857188284397,1.0463463068008423,8,,,,,
120,0.010766017250716686,1.0473381280899048,8,0.9999853372573853,0.0,1.0704232454299927,953.8606567382812,36.07432556152344
121,0.010718772187829018,1.0483683347702026,8,,,,,
122,0.010672432370483875,1.0493446588516235,8,,,,,
123,0.01062717568129301,1.0503325462341309,8,,,,,
124,0.010583163239061832,1.0513639450073242,8,,,,,
125,0.010540205985307693,1.0523358583450317,8,,,,,
126,0.010498208925127983,1.053374171257019,8,,,,,
127,0.010457325726747513,1.0543588399887085,8,,,,,
128,0.010417726822197437,1.0553712844848633,8,,,,,
129,0.010375049896538258,1.0563795566558838,8,,,,,
130,0.010332716628909111,1.057386040687561,8,0.9999921321868896,0.0,1.074950933456421,972.6796875,36.702850341796875
131,0.010291274636983871,1.0584595203399658,8,,,,,
132,0.010250933468341827,1.0594767332077026,8,,,,,
133,0.010211690329015255,1.0605840682983398,8,,,,,
134,0.010174001567065716,1.06157386302948,8,,,,,
135,0.010137499310076237,1.062670350074768,8,,,,,
136,0.010101934894919395,1.063511848449707,8,,,,,
137,0.010070979595184326,1.064626932144165,8,,,,,
138,0.010053854435682297,1.065224528312683,8,,,,,
139,0.010069136507809162,1.066549301147461,8,,,,,
140,0.010177490301430225,1.0666576623916626,8,0.9999891519546509,0.0,1.0782265663146973,987.6624755859375,37.26410675048828
141,0.010383391752839088,1.0683822631835938,8,,,,,
142,0.010649275965988636,1.0678085088729858,8,,,,,
143,0.010397246107459068,1.0693765878677368,8,,,,,
144,0.009896882809698582,1.0691642761230469,8,,,,,
145,0.009843137115240097,1.0696603059768677,8,,,,,
146,0.010145777836441994,1.0706994533538818,8,,,,,
147,0.010101274587213993,1.0704399347305298,8,,,,,
148,0.009734833613038063,1.0713813304901123,8,,,,,
149,0.009752161800861359,1.0718961954116821,8,,,,,
150,0.009950499050319195,1.0718656778335571,8,0.9999934434890747,0.0,1.0812300443649292,996.2471923828125,37.59510803222656
151,0.009779690764844418,1.072845697402954,8,,,,,
152,0.009578018449246883,1.0730715990066528,8,,,,,
153,0.00968148186802864,1.073358416557312,8,,,,,
154,0.009724713861942291,1.0742721557617188,8,,,,,
155,0.009543844498693943,1.0743387937545776,8,,,,,
156,0.009476513601839542,1.0747935771942139,8,,,,,
157,0.009569943882524967,1.0754060745239258,8,,,,,
158,0.009529823437333107,1.0753308534622192,8,,,,,
159,0.009393250569701195,1.0758672952651978,8,,,,,
160,0.009397556073963642,1.0762040615081787,8,0.999993085861206,0.0,1.08316969871521,1000.150390625,37.7616081237793
161,0.009437489323318005,1.0762050151824951,8,,,,,
162,0.00935407169163227,1.0767804384231567,8,,,,,
163,0.009269787929952145,1.0769233703613281,8,,,,,
164,0.009284339845180511,1.0770806074142456,8,,,,,
165,0.009286204352974892,1.0776078701019287,8,,,,,
166,0.009213474579155445,1.0776212215423584,8,,,,,
167,0.009159688837826252,1.0779497623443604,8,,,,,
168,0.009168191812932491,1.0783138275146484,8,,,,,
169,0.0091572729870677,1.0783307552337646,8,,,,,
170,0.009092051535844803,1.078748345375061,8,0.9999932050704956,0.0,1.0836780071258545,1002.7044677734375,37.873779296875
171,0.009044324979186058,1.0789151191711426,8,,,,,
172,0.009035281836986542,1.0790411233901978,8,,,,,
173,0.009017153643071651,1.079447865486145,8,,,,,
174,0.008969629183411598,1.0794768333435059,8,,,,,
175,0.008925294503569603,1.0797358751296997,8,,,,,
176,0.00890765804797411,1.079943060874939,8,,,,,
177,0.00888762716203928,1.0799627304077148,8,,,,,
178,0.008847018703818321,1.0803040266036987,8,,,,,
179,0.00880159717053175,1.0804327726364136,8,,,,,
180,0.008768945001065731,1.0806697607040405,8,0.9999935626983643,0.0,1.083688735961914,1003.6214599609375,37.932220458984375
181,0.008747214451432228,1.0809859037399292,8,,,,,
182,0.008722684346139431,1.0810868740081787,8,,,,,
183,0.008689964190125465,1.0814212560653687,8,,,,,
184,0.008645763620734215,1.081540584564209,8,,,,,
185,0.008611111901700497,1.081695795059204,8,,,,,
186,0.0085835512727499,1.0819038152694702,8,,,,,
187,0.008554317988455296,1.0818983316421509,8,,,,,
188,0.008519597351551056,1.082115650177002,8,,,,,
189,0.008482629433274269,1.0820995569229126,8,,,,,
190,0.008438562974333763,1.082165002822876,8,0.9999920725822449,0.0,1.083272933959961,1003.0348510742188,37.953155517578125
191,0.008401524275541306,1.0822147130966187,8,,,,,
192,0.008368984796106815,1.0821738243103027,8,,,,,
193,0.008335533551871777,1.0823965072631836,8,,,,,
194,0.008298383094370365,1.0824302434921265,8,,,,,
195,0.008248519152402878,1.0826771259307861,8,,,,,
196,0.008202815428376198,1.082797884941101,8,,,,,
197,0.00816273782402277,1.082955241203308,8,,,,,
198,0.008127906359732151,1.0831378698349,8,,,,,
199,0.008083957247436047,1.0831785202026367,8,,,,,
